Date,Category,Payment_Mode,Description,Amount,Cashback
11/18/2024,Food,Debit Card,Ordered food from swiggy,899.6,0
11/18/2024,Food,Credit Card,Ordered food from swiggy,859.9,0
11/19/2024,Entertainment,Cash,Movie tickets,776.74,0
11/19/2024,Shopping,Credit Card,Shopping for accessories,207.33,0
11/19/2024,Groceries,Cash,Bought vegetables and fruits,957.58,0
11/19/2024,Investment,Debit Card,Bought mutual fund units,442.13,0
11/19/2024,Food,Debit Card,Dinner delivery from zomato,662.09,0
11/19/2024,Food,Cash,Had lunch at hotel,229.89,0
11/19/2024,Medical Health,Cash,Doctor's consultation fee,904.99,0
11/19/2024,Entertainment,Debit Card,Movie tickets,440.54,0
11/19/2024,Groceries,Cash,Bought vegetables and fruits,368.83,0
11/20/2024,Investment,UPI,Investment in gold,134.52,0
11/20/2024,Transportation,Cash,Fuel refilled for the bike,600.2,0
11/20/2024,Groceries,Netbanking,Bought vegetables and fruits,622.14,0
11/20/2024,Entertainment,UPI,Gaming console purchase,585.42,0
11/20/2024,Transportation,Credit Card,Bought a metro ticket for travel,572.24,0
11/21/2024,Investment,Cash,Purchased bonds,685.82,0
11/21/2024,Food,Netbanking,Had dinner at a restaurant with friends,406.73,0
11/21/2024,Medical Health,Netbanking,Bought medication,644.61,0
11/21/2024,Entertainment,Cash,Concert tickets,619.04,0
11/21/2024,Entertainment,Netbanking,Gaming console purchase,888.71,0
11/21/2024,Investment,Netbanking,Bought mutual fund units,589.17,0
11/21/2024,Medical Health,Cash,Medical insurance payment,335.03,0
11/21/2024,Groceries,Credit Card,Bought fresh fruits and snacks,351.97,0
11/21/2024,Entertainment,Cash,Concert tickets,73.08,0
11/21/2024,Medical Health,Cash,Health checkup cost,392.91,0
11/21/2024,Investment,Credit Card,Invested in stocks,644.32,7.25
11/21/2024,Shopping,Cash,Bought clothes,390.8,0
11/22/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,502.68,0
11/22/2024,Transportation,Cash,Fuel refilled for the bike,466.61,0
11/22/2024,Food,Cash,Ordered food from swiggy,851.02,0
11/22/2024,Food,Debit Card,Dinner delivery from zomato,823.75,0
11/22/2024,Food,UPI,Had lunch at hotel,611.81,0
11/22/2024,Entertainment,Netbanking,Gaming console purchase,299.73,0
11/22/2024,Food,Credit Card,Ordered food from swiggy,646.89,0
11/22/2024,Groceries,Netbanking,Bought fresh fruits and snacks,134.7,0
11/23/2024,Shopping,Cash,Purchased electronics,331.22,0
11/23/2024,Transportation,Netbanking,Paid for train ticket,23.03,0
11/23/2024,Food,Cash,Took out a meal from a restaurant,323.57,0
11/23/2024,Food,Credit Card,Took out a meal from a restaurant,208.26,0
11/23/2024,Groceries,UPI,Purchased daily essentials,82.1,0
11/24/2024,Entertainment,Credit Card,Concert tickets,338.85,0
11/24/2024,Shopping,Debit Card,Shopping for accessories,348.97,0
11/24/2024,Groceries,Netbanking,Bought vegetables and fruits,510.09,0
11/24/2024,Medical Health,Debit Card,Doctor's consultation fee,462.08,0
11/24/2024,Investment,Credit Card,Invested in stocks,31.46,0.5
11/24/2024,Medical Health,UPI,Bought medication,786.58,0
11/24/2024,Groceries,Cash,Grocery shopping at the local store,66.12,0
11/24/2024,Medical Health,Credit Card,Bought medication,640.27,0
11/25/2024,Groceries,Cash,Bought fresh fruits and snacks,64.79,0
11/25/2024,Investment,UPI,Invested in stocks,302.56,0
11/26/2024,Investment,Netbanking,Bought mutual fund units,508.15,0
11/26/2024,Transportation,Credit Card,Fuel refilled for the bike,427.24,0
11/26/2024,Medical Health,Debit Card,Medical insurance payment,493.8,0
11/26/2024,Food,Debit Card,Dinner delivery from zomato,131.13,0
11/26/2024,Groceries,Cash,Bought fresh fruits and snacks,320.72,0
11/26/2024,Groceries,UPI,Bought vegetables and fruits,935.73,0
11/26/2024,Transportation,Credit Card,Paid for a cab ride to work,212.34,0
11/26/2024,Food,Cash,Dinner delivery from zomato,703.49,0
11/26/2024,Entertainment,UPI,Gaming console purchase,32.1,0
11/26/2024,Shopping,Credit Card,Bought clothes,370.09,6.15
11/26/2024,Transportation,Credit Card,Paid for train ticket,596.98,5.86
11/27/2024,Food,Debit Card,Had dinner at a restaurant with friends,209.87,0
11/27/2024,Groceries,Cash,Grocery shopping at the local store,271.66,0
11/27/2024,Investment,Credit Card,Invested in stocks,764.98,0
11/27/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,440.26,0
11/27/2024,Investment,Credit Card,Investment in gold,412.89,0
11/27/2024,Food,Cash,Dinner delivery from zomato,808.15,0
11/27/2024,Transportation,Credit Card,Paid for train ticket,812.27,0
11/27/2024,Medical Health,UPI,Doctor's consultation fee,293.68,7.31
11/27/2024,Groceries,UPI,Bought fresh fruits and snacks,456.14,0
11/27/2024,Medical Health,Netbanking,Medical insurance payment,716.53,0
11/27/2024,Shopping,Cash,Bought a gift for a friend's birthday,511.58,0
11/27/2024,Food,Netbanking,Dinner delivery from zomato,541.61,0
11/27/2024,Medical Health,Credit Card,Bought medication,950.05,0
11/27/2024,Groceries,Credit Card,Purchased daily essentials,948.51,6.71
11/28/2024,Entertainment,Cash,Concert tickets,330.12,0
11/28/2024,Groceries,Debit Card,Purchased daily essentials,493.62,0
11/28/2024,Entertainment,Cash,Gaming console purchase,997.52,0
11/28/2024,Entertainment,Netbanking,Movie tickets,665.31,0
11/28/2024,Entertainment,UPI,Concert tickets,396.98,0
11/28/2024,Food,Debit Card,Took out a meal from a restaurant,130.11,0
11/28/2024,Entertainment,Debit Card,Concert tickets,222.56,0
11/28/2024,Food,Netbanking,Took out a meal from a restaurant,558.93,0
11/28/2024,Medical Health,Cash,Health checkup cost,336.71,0
11/28/2024,Shopping,Cash,Bought clothes,537.51,0
11/29/2024,Food,Netbanking,Dinner delivery from zomato,946.1,0
11/29/2024,Medical Health,Cash,Bought medication,609.08,0
11/29/2024,Medical Health,Cash,Bought medication,214.96,0
12/1/2024,Investment,Debit Card,Invested in stocks,832.55,0
12/1/2024,Groceries,Cash,Bought vegetables and fruits,561.33,0
12/1/2024,Food,Debit Card,Dinner delivery from zomato,887.96,0
12/1/2024,Investment,Netbanking,Purchased bonds,227.78,0
12/1/2024,Food,Cash,Dinner delivery from zomato,208.73,0
12/1/2024,Medical Health,UPI,Bought medication,273.11,6.63
12/1/2024,Transportation,Cash,Fuel refilled for the bike,584.28,0
12/1/2024,Groceries,Debit Card,Grocery shopping at the local store,388.9,0
12/2/2024,Groceries,UPI,Bought vegetables and fruits,971.62,0
12/2/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,700.12,0
12/2/2024,Groceries,Cash,Bought fresh fruits and snacks,312.42,0
12/2/2024,Food,Cash,Dinner delivery from zomato,966.58,0
12/2/2024,Food,UPI,Took out a meal from a restaurant,491.38,0
12/2/2024,Groceries,Credit Card,Purchased daily essentials,73.53,0
12/2/2024,Transportation,Cash,Paid for train ticket,558.73,0
12/2/2024,Food,Cash,Ordered food from swiggy,76.3,0
12/2/2024,Shopping,UPI,Bought household items,511.16,0
12/2/2024,Transportation,UPI,Fuel refilled for the bike,287.92,0
12/2/2024,Transportation,Credit Card,Paid for train ticket,896.99,0
12/3/2024,Transportation,UPI,Fuel refilled for the bike,745.68,5.52
12/3/2024,Investment,Netbanking,Bought mutual fund units,473.29,0
12/3/2024,Shopping,Debit Card,Bought household items,845.85,0
12/3/2024,Food,Credit Card,Had dinner at a restaurant with friends,49.53,0
12/4/2024,Investment,Cash,Bought mutual fund units,931.62,0
12/4/2024,Shopping,Cash,Purchased electronics,641.28,0
12/4/2024,Transportation,UPI,Paid for train ticket,407.33,0
12/4/2024,Shopping,UPI,Bought household items,468.91,0
12/4/2024,Shopping,Debit Card,Purchased electronics,444.43,0
12/5/2024,Investment,Cash,Purchased bonds,678.19,0
12/5/2024,Shopping,UPI,Bought household items,789.87,0
12/5/2024,Shopping,Debit Card,Shopping for accessories,148.26,0
12/5/2024,Investment,Credit Card,Investment in gold,452.6,0
12/5/2024,Investment,Debit Card,Bought mutual fund units,16.04,0
12/5/2024,Food,Cash,Had lunch at hotel,769.57,0
12/5/2024,Entertainment,Credit Card,Gaming console purchase,629.55,3.39
12/5/2024,Transportation,Cash,Paid for train ticket,396.11,0
12/5/2024,Transportation,UPI,Fuel refilled for the bike,372.15,0
12/5/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,132.69,0
12/5/2024,Shopping,Cash,Shopping for accessories,665.08,0
12/6/2024,Medical Health,Cash,Health checkup cost,762.32,0
12/6/2024,Food,Netbanking,Dinner delivery from zomato,567.8,0
12/6/2024,Shopping,Debit Card,Shopping for accessories,189.38,0
12/6/2024,Transportation,Netbanking,Uber ride to the office,845.03,0
12/6/2024,Transportation,Cash,Uber ride to the office,406.25,0
12/6/2024,Medical Health,Debit Card,Medical insurance payment,575.45,0
12/6/2024,Medical Health,Netbanking,Medical insurance payment,245.04,0
12/6/2024,Medical Health,Netbanking,Bought medication,568.18,0
12/7/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,834.43,0
12/7/2024,Shopping,Credit Card,Purchased electronics,772.99,0
12/7/2024,Transportation,Cash,Paid for train ticket,601.36,0
12/7/2024,Shopping,Netbanking,Bought clothes,692.81,0
12/7/2024,Transportation,UPI,Uber ride to the office,316.16,0
12/7/2024,Food,Cash,Dinner delivery from zomato,385.69,0
12/7/2024,Investment,Cash,Invested in stocks,771.46,0
12/7/2024,Transportation,Debit Card,Bought a metro ticket for travel,428.05,0
12/7/2024,Investment,Credit Card,Purchased bonds,34.49,0
12/8/2024,Entertainment,Debit Card,Concert tickets,147.72,0
12/8/2024,Food,Debit Card,Had lunch at hotel,75.19,0
12/8/2024,Shopping,Netbanking,Shopping for accessories,503.09,0
12/8/2024,Investment,Cash,Bought mutual fund units,684.06,0
12/9/2024,Transportation,Credit Card,Bought a metro ticket for travel,102.52,0
12/9/2024,Investment,Cash,Invested in stocks,977.13,0
12/9/2024,Medical Health,Debit Card,Doctor's consultation fee,350.74,0
12/10/2024,Investment,UPI,Invested in stocks,517,0
12/10/2024,Shopping,Netbanking,Bought clothes,774.34,0
12/10/2024,Medical Health,Netbanking,Health checkup cost,896.26,0
12/10/2024,Food,Debit Card,Ordered food from swiggy,436.53,0
12/10/2024,Shopping,UPI,Bought household items,363.25,0
12/10/2024,Food,Credit Card,Had dinner at a restaurant with friends,943.67,0
12/10/2024,Entertainment,Netbanking,Movie tickets,973.72,0
12/10/2024,Investment,UPI,Bought mutual fund units,536.31,4.27
12/10/2024,Investment,Cash,Purchased bonds,373.4,0
12/10/2024,Investment,Netbanking,Investment in gold,527.85,0
12/10/2024,Medical Health,Netbanking,Bought medication,419.07,0
12/11/2024,Food,Cash,Had dinner at a restaurant with friends,929.45,0
12/11/2024,Investment,Cash,Bought mutual fund units,971.5,0
12/11/2024,Groceries,Netbanking,Purchased daily essentials,548.92,0
12/11/2024,Transportation,Credit Card,Bought a metro ticket for travel,371.18,0
12/11/2024,Food,Cash,Ordered food from swiggy,109.97,0
12/11/2024,Medical Health,Debit Card,Medical insurance payment,901.53,0
12/12/2024,Food,Netbanking,Took out a meal from a restaurant,403.2,0
12/12/2024,Groceries,Credit Card,Bought fresh fruits and snacks,732.37,0
12/12/2024,Medical Health,Cash,Doctor's consultation fee,718.29,0
12/12/2024,Food,Credit Card,Had lunch at hotel,97.92,0
12/12/2024,Medical Health,Credit Card,Doctor's consultation fee,790.58,0
12/12/2024,Shopping,Cash,Bought household items,272.94,0
12/13/2024,Entertainment,Credit Card,Concert tickets,259.64,0
12/13/2024,Food,Cash,Dinner delivery from zomato,918.07,0
12/13/2024,Entertainment,Netbanking,Concert tickets,668.98,0
12/13/2024,Entertainment,Debit Card,Movie tickets,464.51,0
12/13/2024,Investment,Debit Card,Purchased bonds,384.64,0
12/13/2024,Food,UPI,Took out a meal from a restaurant,99.13,0
12/13/2024,Food,UPI,Took out a meal from a restaurant,533.95,0
12/13/2024,Transportation,Netbanking,Paid for a cab ride to work,884.56,0
12/14/2024,Investment,Netbanking,Invested in stocks,135.18,0
12/14/2024,Groceries,Netbanking,Grocery shopping at the local store,513.77,0
12/14/2024,Shopping,Debit Card,Bought household items,805.59,0
12/14/2024,Groceries,Netbanking,Bought fresh fruits and snacks,294.13,0
12/14/2024,Food,Credit Card,Had lunch at hotel,612.12,2.89
12/14/2024,Entertainment,Credit Card,Gaming console purchase,452.17,0
12/14/2024,Investment,Cash,Bought mutual fund units,391.5,0
12/15/2024,Entertainment,UPI,Gaming console purchase,962.84,5.65
12/15/2024,Shopping,Cash,Shopping for accessories,29.39,0
12/15/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,907.43,0
12/15/2024,Food,Netbanking,Had dinner at a restaurant with friends,855.53,0
12/15/2024,Transportation,Cash,Bought a metro ticket for travel,63.8,0
12/15/2024,Food,Netbanking,Dinner delivery from zomato,637.38,0
12/15/2024,Entertainment,Cash,Gaming console purchase,307.39,0
12/15/2024,Medical Health,UPI,Health checkup cost,370.51,5.47
12/16/2024,Entertainment,Cash,Movie tickets,75.02,0
12/16/2024,Groceries,UPI,Grocery shopping at the local store,766.7,0
12/16/2024,Medical Health,UPI,Bought medication,681.39,0
12/16/2024,Medical Health,Debit Card,Bought medication,520.57,0
12/16/2024,Entertainment,UPI,Movie tickets,729.5,0
12/17/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,302.97,0
12/17/2024,Food,UPI,Ordered food from swiggy,262.86,5.89
12/17/2024,Groceries,Credit Card,Grocery shopping at the local store,632.43,0
12/17/2024,Investment,Netbanking,Investment in gold,179.39,0
12/17/2024,Shopping,Debit Card,Shopping for accessories,274.48,0
12/17/2024,Food,UPI,Took out a meal from a restaurant,453.64,0
12/17/2024,Investment,Debit Card,Invested in stocks,109.76,0
12/17/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,692.4,0
12/18/2024,Entertainment,UPI,Movie tickets,282.86,0
12/18/2024,Groceries,Credit Card,Bought fresh fruits and snacks,872.6,0
12/18/2024,Medical Health,UPI,Doctor's consultation fee,792.72,0
12/18/2024,Investment,Debit Card,Invested in stocks,522.92,0
12/18/2024,Medical Health,Credit Card,Medical insurance payment,193.87,0
12/18/2024,Entertainment,Credit Card,Gaming console purchase,74.08,0
12/18/2024,Entertainment,Cash,Concert tickets,243.15,0
12/19/2024,Transportation,Credit Card,Paid for train ticket,203.76,6.25
12/19/2024,Food,Cash,Had dinner at a restaurant with friends,992.61,0
12/19/2024,Transportation,Credit Card,Paid for a cab ride to work,894.46,0
12/19/2024,Entertainment,UPI,Gaming console purchase,939.7,0
12/20/2024,Food,Cash,Ordered food from swiggy,292.97,0
12/20/2024,Entertainment,Cash,Gaming console purchase,631.2,0
12/20/2024,Investment,Netbanking,Purchased bonds,244.1,0
12/20/2024,Transportation,Cash,Fuel refilled for the bike,19.38,0
12/20/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,264.16,0
12/20/2024,Transportation,UPI,Uber ride to the office,850.82,0
12/20/2024,Entertainment,Netbanking,Gaming console purchase,235.56,0
12/21/2024,Medical Health,Debit Card,Bought medication,467.66,0
12/21/2024,Transportation,Credit Card,Uber ride to the office,451.34,0
12/21/2024,Groceries,Debit Card,Grocery shopping at the local store,850.49,0
12/22/2024,Investment,Credit Card,Invested in stocks,278.77,3.43
12/22/2024,Investment,Credit Card,Invested in stocks,747.33,0.8
12/22/2024,Transportation,Credit Card,Uber ride to the office,779.77,0
12/22/2024,Entertainment,Debit Card,Gaming console purchase,324,0
12/22/2024,Investment,Netbanking,Bought mutual fund units,884.43,0
12/22/2024,Groceries,Cash,Grocery shopping at the local store,670.41,0
12/22/2024,Entertainment,Cash,Gaming console purchase,101.07,0
12/23/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,420.26,0
12/23/2024,Medical Health,Cash,Health checkup cost,338.49,0
12/23/2024,Medical Health,UPI,Doctor's consultation fee,930.7,0
12/23/2024,Groceries,UPI,Bought fresh fruits and snacks,489.82,0.34
12/23/2024,Transportation,Debit Card,Fuel refilled for the bike,695.27,0
12/23/2024,Shopping,Netbanking,Bought clothes,194.51,0
12/24/2024,Food,Debit Card,Had lunch at hotel,518.42,0
12/24/2024,Medical Health,UPI,Health checkup cost,281.92,0
12/24/2024,Entertainment,Credit Card,Concert tickets,593.85,0
12/24/2024,Groceries,Netbanking,Purchased daily essentials,11.29,0
12/24/2024,Entertainment,Debit Card,Movie tickets,953.35,0
12/24/2024,Medical Health,Cash,Doctor's consultation fee,799.96,0
12/25/2024,Entertainment,UPI,Gaming console purchase,174.82,0
12/25/2024,Transportation,Netbanking,Paid for train ticket,440.46,0
12/25/2024,Transportation,UPI,Paid for a cab ride to work,438.11,0
12/25/2024,Medical Health,Cash,Bought medication,399.19,0
12/25/2024,Shopping,Cash,Shopping for accessories,980.46,0
12/25/2024,Investment,Debit Card,Purchased bonds,327.26,0
12/25/2024,Entertainment,UPI,Concert tickets,577.62,0.49
12/26/2024,Medical Health,Debit Card,Health checkup cost,421.52,0
12/26/2024,Investment,Credit Card,Purchased bonds,31.9,3.81
12/26/2024,Food,UPI,Had lunch at hotel,128.06,1.5
12/26/2024,Entertainment,Debit Card,Concert tickets,877.87,0
12/26/2024,Entertainment,Netbanking,Movie tickets,528.95,0
12/26/2024,Entertainment,Netbanking,Gaming console purchase,528.92,0
12/26/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,690.41,0
12/26/2024,Investment,Credit Card,Bought mutual fund units,567.7,0
12/27/2024,Food,Credit Card,Dinner delivery from zomato,413.33,1.35
12/27/2024,Groceries,Debit Card,Bought vegetables and fruits,756.24,0
12/27/2024,Transportation,Cash,Bought a metro ticket for travel,21.6,0
12/27/2024,Food,Debit Card,Ordered food from swiggy,670.91,0
12/27/2024,Groceries,Netbanking,Purchased daily essentials,494.94,0
12/27/2024,Shopping,Cash,Bought household items,197.31,0
12/27/2024,Food,Cash,Had dinner at a restaurant with friends,459.74,0
12/28/2024,Transportation,Credit Card,Uber ride to the office,431.07,0.96
12/29/2024,Food,Debit Card,Had dinner at a restaurant with friends,695.23,0
12/29/2024,Food,Credit Card,Took out a meal from a restaurant,689.55,0
12/29/2024,Transportation,Debit Card,Uber ride to the office,851.39,0
12/29/2024,Groceries,Debit Card,Bought vegetables and fruits,70.85,0
12/29/2024,Groceries,Netbanking,Purchased daily essentials,127.23,0
12/29/2024,Groceries,Credit Card,Bought vegetables and fruits,500.77,0
12/30/2024,Medical Health,Cash,Bought medication,33.65,0
12/30/2024,Food,Credit Card,Had dinner at a restaurant with friends,576.99,0
12/30/2024,Groceries,Debit Card,Purchased daily essentials,347.62,0
12/30/2024,Groceries,Debit Card,Purchased daily essentials,471.11,0
12/30/2024,Transportation,Credit Card,Bought a metro ticket for travel,205.81,0
12/30/2024,Shopping,Credit Card,Bought household items,129.48,0
12/30/2024,Groceries,UPI,Grocery shopping at the local store,543.52,0
12/30/2024,Food,UPI,Had dinner at a restaurant with friends,682.09,0
12/30/2024,Entertainment,UPI,Movie tickets,132.59,0
